20101116,206.2,249.6,52.6,4.4,0.7
20101117,205.1,239.6,53.5,6.1,3.3
20101117,219.2,250.1,53.4,3.3,4.3
20101117,223.0,255.1,52.5,2.4,2.9
20101117,211.1,247.7,52.4,4.9,4.7
20101117,220.1,247.7,53.4,3.9,4.6
20101117,215.6,249.5,53.1,3.1,2.1
20101117,207.2,241.0,52.6,3.5,2.9
20101117,216.0,240.1,53.0,3.6,3.1
20101117,220.8,247.8,53.6,4.7,5.6
20101117,237.1,257.9,53.6,2.4,2.1
20101117,219.2,249.1,53.2,6.6,4.4
20101117,206.0,252.9,52.9,4.8,2.5
20101118,196.3,244.2,53.5,3.7,2.6
20101118,207.2,238.8,53.2,2.4,3.4
20101118,215.9,242.1,53.2,4.4,2.1
20101118,238.0,261.0,53.4,4.7,5.3
20101118,224.0,252.8,53.1,2.4,3.7
20101118,207.9,253.9,53.0,6.4,3.4
20101118,192.1,249.1,52.3,2.4,3.9
20101118,nan,nan,nan,nan,nan
20101118,222.4,247.9,54.9,0.3,0.1
20101118,236.4,266.7,53.4,1.4,2.4
20101118,nan,nan,nan,nan,nan
20101118,224.1,253.0,53.1,3.9,3.5
20101118,210.2,241.0,54.6,0.9,0.9
20101118,215.8,240.4,52.7,3.7,3.7
20101118,210.2,239.7,53.1,3.2,2.1
20101118,196.7,246.5,53.3,2.3,1.4
20101118,174.3,237.7,53.3,5.9,3.8
20101118,154.5,227.8,52.2,5.0,4.8
20101119,210.5,248.7,53.6,4.0,2.8
20101119,218.7,251.4,51.2,0.0,0.0
20101119,213.9,240.8,51.2,0.0,0.0
20101119,205.0,248.4,53.6,2.8,1.9
20101119,199.3,242.3,52.3,2.5,3.3
20101119,209.3,240.2,53.1,7.7,3.9
20101119,216.5,242.9,52.9,2.2,2.8
20101119,241.2,256.3,53.1,4.4,5.0
20101119,222.0,251.6,53.4,2.3,4.4
20101119,203.0,250.4,53.2,3.5,3.0
20101119,190.3,244.9,53.0,4.1,4.5
20101119,214.7,252.2,53.4,4.5,1.6
20101119,201.3,251.9,52.8,3.1,2.8
20101120,209.3,243.5,52.7,1.6,4.8
20101120,216.8,246.3,53.2,5.0,2.8
20101120,208.4,240.3,53.0,2.8,2.8
20101120,208.6,245.8,52.4,4.2,3.1
20101120,216.0,250.6,53.1,3.1,4.6
20101120,206.8,256.7,53.5,3.6,3.0
20101120,177.4,244.1,52.3,7.2,5.1
20101120,200.7,246.4,53.2,3.5,3.1
20101121,201.3,246.7,52.8,3.9,3.6
20101121,192.2,246.5,53.2,2.4,4.1
20101121,224.0,257.1,52.7,3.3,2.9
20101121,211.0,255.4,53.2,5.0,3.6
20101122,199.3,246.8,52.6,2.1,2.7
20101122,212.5,242.3,53.2,3.4,3.9
20101122,214.0,246.4,53.5,2.3,3.3
20101122,229.0,255.5,52.9,6.7,5.2
20101122,212.6,245.2,53.3,2.9,3.9
20101122,221.8,254.4,53.0,3.0,1.8
20101122,211.6,253.1,53.4,4.8,3.2
20101123,201.6,235.3,53.1,4.2,5.7
