Date,TBh,TBv,inc_mean,TBh_std,TBv_std
20101001,71.7,145.6,53.1,2.5,4.7
20101002,69.5,144.8,53.1,3.4,4.7
20101003,72.3,145.6,53.1,3.5,3.4
20101004,72.3,145.0,53.1,3.1,3.4
20101005,72.8,144.0,53.1,3.0,3.7
20101006,69.2,145.2,53.4,2.7,5.4
20101007,73.1,144.1,52.9,3.9,2.8
20101008,75.0,143.6,53.0,4.8,3.3
20101009,72.0,145.8,53.0,2.2,3.2
20101010,70.0,142.0,53.1,3.6,3.9
20101011,72.6,145.4,52.8,2.6,6.0
20101012,72.5,143.8,53.2,2.6,3.2
20101013,71.8,143.3,53.0,3.1,4.6
20101014,73.5,146.8,53.2,1.8,3.7
20101015,72.2,145.3,52.6,3.8,3.0
20101016,72.1,144.7,53.1,3.5,3.9
20101017,72.3,144.6,53.1,1.9,3.3
20101018,73.0,142.8,53.0,3.4,4.2
20101019,71.5,145.3,52.8,2.6,3.4
20101020,74.6,142.8,52.9,4.0,3.6
20101021,72.3,141.7,53.1,3.8,3.5
20101022,74.2,146.5,53.2,0.8,1.9
20101023,79.2,146.1,52.7,5.8,5.2
20101024,70.8,145.3,53.3,3.9,4.8
20101025,73.4,141.1,52.4,2.2,2.1
20101026,72.4,144.1,53.2,3.7,5.4
20101027,72.5,144.3,52.7,3.0,4.8
20101028,72.3,142.3,52.9,4.0,5.4
20101029,74.1,144.7,52.8,2.7,3.7
20101030,76.2,144.4,52.9,3.8,3.5
20101031,72.9,143.0,53.2,4.9,5.7
20101101,72.5,145.7,53.1,2.8,3.7
20101102,94.4,178.1,52.9,6.8,4.6
20101103,123.8,204.3,53.2,3.9,4.6
20101104,137.6,213.9,54.1,1.1,2.3
20101105,136.2,206.5,52.9,4.8,6.0
20101106,153.2,228.6,53.1,4.6,4.3
20101107,161.8,228.9,53.0,5.1,2.5
20101108,157.8,226.0,53.1,6.0,6.1
20101109,147.1,212.1,53.0,2.8,4.0
20101110,114.9,180.7,53.0,4.2,5.6
20101111,136.3,210.9,52.9,2.6,5.3
20101112,110.8,175.0,52.8,5.9,5.3
20101113,120.3,188.9,52.9,5.3,7.6
20101114,143.5,211.5,53.0,3.7,4.9
20101115,137.5,204.5,52.9,5.0,3.8
20101116,116.1,189.2,53.0,1.7,3.1
20101117,123.6,194.6,53.0,4.0,3.6
20101118,139.0,206.2,53.1,7.1,9.4
20101119,175.0,237.6,53.0,2.6,3.6
20101120,177.4,234.1,53.0,3.1,3.6
20101121,175.0,237.9,53.1,2.3,3.7
20101122,186.0,243.4,53.1,3.0,3.5
20101123,188.0,242.3,53.2,3.9,6.2
20101124,184.3,245.4,53.1,2.9,3.8
20101125,191.8,243.3,53.2,2.8,3.4
20101126,184.8,244.8,53.4,4.8,4.4
20101127,190.2,244.4,53.1,2.7,2.5
20101128,187.2,241.4,53.1,4.0,3.5
20101129,186.8,241.2,53.0,4.4,3.0
20101130,198.0,242.6,53.1,3.3,4.4
20101201,205.5,246.2,53.1,3.4,2.1
20101202,205.8,249.5,53.1,3.0,2.3
20101203,203.9,246.2,53.4,4.1,3.4
20101204,202.5,250.1,53.3,1.6,3.7
20101205,209.1,247.3,53.0,4.1,3.1
20101206,207.1,247.1,53.0,5.0,4.0
20101207,213.7,251.1,53.1,3.5,2.8
20101208,218.7,249.2,52.9,3.5,4.4
20101209,nan,nan,nan,nan,nan
20101210,218.5,251.7,53.1,2.8,2.7
20101211,219.1,252.2,52.8,4.1,4.0
20101212,216.3,248.7,52.6,3.0,5.7
20101213,222.7,252.1,53.0,4.0,4.1
20101214,225.9,253.7,53.1,2.0,4.4
20101215,226.2,248.6,53.0,3.2,0.5
20101216,224.1,251.7,53.0,2.6,1.6
20101217,221.3,251.6,53.6,2.7,4.3
20101218,223.0,252.1,53.0,5.3,2.7
20101219,227.7,256.4,52.7,4.3,1.7
20101220,224.8,251.2,53.4,3.6,2.7
20101221,225.9,252.0,53.2,2.1,5.2
20101222,225.4,252.7,53.1,4.1,3.7
20101223,226.0,252.4,53.3,3.3,1.9
20101224,225.1,249.6,53.1,4.9,3.7
20101225,226.0,250.3,53.1,3.0,3.4
20101226,227.4,250.0,53.2,2.0,3.1
